#### DATA MINER
Timestamp: 1558419337074
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","872653","1289","677","true","680250","569222","5","24","4264"
"","12013147","3469","3463","true","7840992","9467953","2","62","5045"
"","3448031","1231","2801","true","2801242","2473796","6","35","103149"
"","7194277","3019","2383","true","6941410","4852262","103","29","50524"
"","19337","317","61","true","3107","10398","3","8","351"
"","5544263","1601","3463","true","3206616","382452","10","54","51127"
"","6143201","3067","2003","true","3858920","5659249","9","21","1755"
"","6069593","3067","1979","true","4271816","2480821","13","20","9307"
"","3699809","3461","1069","true","2317216","2683883","3","56","187265"
"","2828957","857","3301","true","2537992","1309054","17","21","9597"
"","3956021","1999","1979","true","809290","1062602","4","46","5848"
"","1321339","661","1999","true","600720","70598","24","14","12562"
"","4783243","2417","1979","true","3834919","3069046","13","20","21937"
"","2485583","719","3457","true","2443145","2221897","7","28","2627"
"","483589","1049","461","true","2544","325705","1","7","167"
"","375829","233","1613","true","231013","248756","18","58","11215"
"","3653641","2153","1697","true","659098","2439629","10","30","17305"
"","1564967","547","2861","true","295290","1205088","2","75","2005"
"","3413393","2791","1223","true","473235","1429621","3","34","9486"
"","9966149","3391","2939","true","9293566","5190456","123","8","188618"
"","4949323","2969","1667","true","3527246","3023812","16","50","48238"
"","514483","401","1283","true","269925","348922","0","29","85"
"","550327","353","1559","true","468335","451038","0","18","47"
"","810001","3361","241","true","493998","778619","7","13","3668"
"","3251477","2269","1433","true","701062","3221921","59","11","13756"
"","3071","37","83","true","822","1155","5","2","160"
"","8502427","2683","3169","true","1946972","4986811","23","31","11831"
"","221479","241","919","true","159584","103525","0","25","59"
"","6121597","3557","1721","true","640684","1462351","1","66","261"
"","861331","1039","829","true","837715","604979","3","25","502"
"","3230653","1993","1621","true","2337728","552000","78","37","833810"
"","11513","397","29","true","5053","3255","2","2","222"
"","136001","443","307","true","55637","44585","15","6","1062"
"","347749","317","1097","true","321195","35895","6","7","5014"
"","751031","547","1373","true","129763","444180","8","27","1381"
"","6341717","3089","2053","true","1856436","4976996","21","2","73715"
"","2536607","1493","1699","true","707569","458238","11","15","1828"
"","6856351","1933","3547","true","245655","3456368","112","2","21780"
"","656827","2819","233","true","251117","637431","5","10","1029"
"","9289249","3389","2741","true","5225689","4625836","8","32","197876"
"","2899411","1811","1601","true","1516103","1219918","11","54","28183"
"","2476633","3533","701","true","2037961","1537447","5","20","5384"
"","457883","1741","263","true","6479","302617","4","26","1271"
"","896083","337","2659","true","568710","123196","14","11","6049"
"","3704627","1187","3121","true","507235","2082384","28","9","3747"
"","8536937","3163","2699","true","5894132","1513377","0","50","108"
"","421793","463","911","true","137113","111605","0","46","79"
"","9877873","3119","3167","true","5913121","1041243","15","84","1935800"
"","7192639","2333","3083","true","3169308","2931917","67","86","2111519"
"","21949","467","47","true","1091","20596","1","3","144"
"","2070577","1427","1451","true","1581883","1637021","22","31","8995"
"","38987","13","2999","true","17030","3198","1","4","160"
"","8894849","3109","2861","true","7871527","6621709","11","12","51883"
"","2886953","1871","1543","true","1609146","2673745","11","2","85347"
"","4214869","3533","1193","true","2753985","3402977","16","7","3391"
"","1454693","1759","827","true","163610","950914","0","15","70"
"","386567","571","677","true","180641","128512","1","24","847"
"","5920583","3389","1747","true","712481","2362924","92","32","19487"
"","856907","433","1979","true","118105","85630","0","3","28"
"","6225463","2221","2803","true","5542843","5838236","56","101","343556"
"","5063053","3499","1447","true","3759406","3577084","15","30","6408"
"","3208411","1123","2857","true","178871","156015","9","34","21889"
"","1836587","2689","683","true","1246063","1442084","4","26","13764"
"","61793","61","1013","true","49841","12692","0","10","32"
"","3688843","3571","1033","true","729131","1872662","52","9","6650"
"","2018771","1093","1847","true","988784","527034","5","28","10159"
"","3498449","2801","1249","true","2709760","289696","65","46","95944"
"","4202603","1877","2239","true","3794148","2242521","4","16","2191"
"","603223","2503","241","true","535860","227139","1","13","137"
"","716141","733","977","true","287172","355341","8","14","1238"
"","4308019","1451","2969","true","4221200","3809116","10","31","14834"
"","6820963","2243","3041","true","312395","3681381","5","25","1582"
"","8170429","2297","3557","true","3266318","5129185","0","3","26"
"","1727477","2099","823","true","261671","844355","6","31","35865"
"","3535249","3019","1171","true","1848197","1005896","6","29","74405"
"","2777659","1873","1483","true","150696","2639170","24","58","689688"
"","2930677","883","3319","true","290764","1090643","18","93","241185"
"","684787","233","2939","true","548599","454001","13","10","2499"
"","4576081","1613","2837","true","1569687","2192305","5","58","146765"
"","826757","1453","569","true","718204","42232","53","29","45733"
"","6951661","3253","2137","true","1085156","527399","18","4","2180"
"","7871641","2213","3557","true","5013567","30210","19","66","23796"
"","992297","421","2357","true","841529","202872","3","10","1630"
"","1976801","1657","1193","true","1964269","1175696","37","3","48188"
"","1871761","2179","859","true","1715265","1229071","1","6","226"
"","7027751","3041","2311","true","5232099","6107968","44","28","17888"
"","5552951","1627","3413","true","4510921","4234468","8","72","60946"
"","1149721","353","3257","true","44370","999235","17","18","5894"
"","3717677","1871","1987","true","1381727","2887873","4","5","64700"
"","547693","677","809","true","450582","305027","7","24","1208"
"","5316793","3491","1523","true","2935177","1053528","1","61","4670"
"","2267893","1193","1901","true","1741963","1660220","3","126","1107"
"","5084347","2789","1823","true","822700","2538143","19","31","828230"
"","39803","751","53","true","10108","22775","13","2","739"
"","1598977","1471","1087","true","1107424","1504594","5","14","683"
"","5130599","2383","2153","true","951048","4159018","9","38","5811"
"","2542283","1193","2131","true","319364","1660296","44","6","5651"
"","4511803","1777","2539","true","4083373","3466396","1","46","546"
"","619357","661","937","619357","70570","70570","17","18","1961"
"","4159957","2341","1777","true","3080812","1613005","0","31","192"
"","2240149","2459","911","true","1855863","1816690","12","46","1066696"
"","682579","379","1801","true","34801","150017","5","14","1155"
"","462211","151","3061","true","45169","55135","2","12","1224"
"","1466683","2281","643","true","77015","1422805","19","71","43385"
"","4124143","1409","2927","true","2195389","546859","21","19","307528"
"","782279","2011","389","true","493309","408847","3","9","790"
"","2927411","823","3557","true","1865300","810214","4","6","73193"
"","79921","229","349","true","40682","52132","15","28","39047"
"","420643","769","547","true","365006","215820","9","5","1737"
"","2052641","811","2531","true","1117654","1750234","27","33","14843"
"","240367","157","1531","true","85477","128181","8","6","603"
"","6248141","2957","2113","true","2494048","5093251","39","14","73171"
"","883801","787","1123","true","460417","166191","5","26","14690"
"","10644103","3457","3079","true","2882068","1471612","26","44","23493"
"","290519","823","353","true","30374","16254","9","18","6048"
"","342163","1301","263","true","107816","184349","2","26","3074"
"","2296471","1013","2267","true","947821","1458373","19","6","13012"
"","14585","5","2917","true","2572","3612","0","3","40"
"","1690877","691","2447","true","710699","255557","6","29","19014"
"","2583953","1847","1399","true","1054483","1144019","1","41","43750"
"","9214291","3347","2753","true","2812739","5835080","151","41","105516"
"","3038621","2011","1511","true","1840739","509548","16","26","7948"
"","6101143","3541","1723","true","886560","3381464","18","10","4473"
"","491033","1549","317","true","59861","174487","16","33","6163"
"","5493","1831","3","true","2279","2957","8","1","445"
"","411497","2621","157","true","13041","98449","7","3","1021"
"","816313","307","2659","true","746983","693803","3","26","329"
"","422509","941","449","true","292344","128610","3","10","229"
"","912757","613","1489","true","129787","671783","14","54","1484"
"","8630437","2803","3079","true","4106554","7220687","112","20","23094"
"","2264989","1499","1511","true","1778521","432419","30","52","7441"
"","265907","1913","139","true","139330","186312","1","25","12695"
"","9563527","3371","2837","true","3100761","7747767","39","37","175569"
"","4412761","1453","3037","true","1509051","3452731","5","125","2729"
"","660871","641","1031","true","631771","397806","2","11","1031"
"","910387","353","2579","true","456282","845711","19","9","2400"
"","222221","619","359","true","284","160605","1","16","448"
"","3585107","2777","1291","true","2218838","3560187","0","28","61"
"","7332823","2687","2729","true","171195","6141709","74","9","33627"
"","5714993","3449","1657","true","1677121","361463","24","85","937403"
"","173083","73","2371","true","74516","18379","1","6","342"
"","6152357","1847","3331","true","2963911","4389579","4","25","29578"
"","1372031","2437","563","true","852496","257968","1","5","394"
"","584333","3499","167","true","522527","273530","3","5","312"
"","8841667","3259","2713","true","2536681","4853583","29","58","66840"
"","578111","1847","313","true","250998","12735","9","59","2477"
"","1695479","3331","509","true","460221","690060","1","25","2325"
"","48689","269","181","true","45752","37951","8","15","3255"
"","2241131","859","2609","true","1960158","1634033","4","42","1168"
"","6939917","2927","2371","true","3669214","3757024","2","87","144516"
"","66211","73","907","true","47077","29338","9","1","954"
"","422053","587","719","true","70550","272589","12","12","1485"
"","2777773","2803","991","true","2355433","1776689","27","10","2724"
"","1851673","839","2207","true","910462","1704982","10","8","30944"
"","1973947","571","3457","true","624999","704368","32","13","105768"
"","51547","2713","19","true","24898","6183","8","1","778"
"","582991","571","1021","true","580789","308422","15","13","15390"
"","2064401","977","2113","true","589601","796675","49","21","10222"
"","3809231","2521","1511","true","62224","2952767","27","26","51330"
"","1984219","2237","887","true","1623660","1874681","2","32","660"
"","10314919","3167","3257","true","9945978","7162185","19","61","200980"
"","1059731","317","3343","true","266511","743913","5","4","1595"
"","832831","1669","499","true","248612","355428","29","89","5385"
"","6066167","3181","1907","true","2673361","1801767","4","25","54881"
