"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","3443747","1301","2647","true","446505","1082694","11","38","204156"
"","4726433","1759","2687","true","1822224","2775602","58","26","35376"
"","4450231","2281","1951","true","4115325","1410059","105","71","3467090"
"","828251","3079","269","true","289891","381620","2","15","1509"
"","58529","107","547","true","32755","37035","12","9","827"
"","1257979","499","2521","true","659905","169388","21","3","2871"
"","6636787","2213","2999","true","2934305","3680086","13","21","33181"
"","5523071","1733","3187","true","2757948","2908719","0","26","69"
"","167459","1109","151","true","103001","108739","0","12","49"
"","1464313","1129","1297","true","271007","57626","48","2","19647"
"","2005651","823","2437","true","152065","187454","2","15","12706"
"","2461211","701","3511","true","643270","271104","6","1","1352"
"","4844737","1399","3463","true","3961268","1030363","125","41","425645"
"","911857","1069","853","true","177639","772180","0","6","34"
"","2119867","2017","1051","true","1853113","1665532","4","26","291903"
"","1122059","1993","563","true","924037","424093","81","10","39852"
"","3557221","1489","2389","true","2070185","1717292","4","11","32652"
"","3549167","1901","1867","true","2672296","2482196","18","126","1311917"
"","2242489","2557","877","true","1418246","2176851","7","66","173540"
"","1991","181","11","true","126","488","1","5","72"
"","9401813","3499","2687","true","9363481","2659397","45","1","17770"
"","129799","293","443","true","116747","110102","16","10","1397"
"","164693","1049","157","true","20407","147263","3","3","440"
"","2462179","821","2999","true","150392","1959055","1","5","509"
"","1655657","2153","769","true","1038626","920969","11","22","6692"
"","7619","19","401","true","2049","1247","3","29","207"
"","561889","239","2351","true","491081","500163","2","16","198"
"","3377333","1439","2347","true","3117292","1448575","18","29","3486"
"","2061071","2789","739","true","1121787","1888762","19","88","99802"
"","7644971","3163","2417","true","1668337","874424","13","50","47986"
"","531917","1607","331","true","82489","214263","0","7","33"
"","352769","181","1949","true","25768","164414","3","14","17287"
"","2320733","2273","1021","true","1852104","1646883","8","25","36848"
"","3134701","2131","1471","true","1800527","1145932","12","8","2127"
"","1835203","2069","887","true","1206392","178359","5","32","8941"
"","3834973","1487","2579","true","3587188","3079125","39","9","5790"
"","4841861","2063","2347","true","3534078","2907429","75","29","106688"
"","1135109","709","1601","true","83696","666460","13","54","9183"
"","866753","599","1447","true","567086","371741","3","30","1582"
"","848339","3019","281","true","326381","791307","3","29","1515"
"","3510293","983","3571","true","3370506","1228549","30","42","156153"
"","2263999","2731","829","true","6122","346012","9","35","3376"
"","288707","643","449","true","223462","136805","1","23","199"
"","3021559","3049","991","true","1179779","607972","0","22","60"
"","4591087","1861","2467","true","143191","221353","5","56","140926"
"","6886267","2113","3259","true","5627459","6007799","33","21","47828"
"","1641499","1237","1327","true","1257860","416700","1","3","326"
"","230407","113","2039","true","163214","62079","13","2","1628"
"","905183","1171","773","true","323029","619088","5","53","601"
"","607459","661","919","true","299300","199489","1","18","109"
"","835463","1789","467","true","249192","249659","40","19","3946"
"","664787","2903","229","true","104018","499272","0","28","65"
"","993299","373","2663","true","664296","331421","14","32","1324"
"","5085811","3559","1429","true","1773362","1719977","23","34","11211"
"","466481","2417","193","true","436631","145394","1","8","399"
"","3541697","1579","2243","true","1647479","2358510","10","45","5277"
"","2005007","1409","1423","true","24361","320345","12","25","11965"
"","485869","563","863","true","184545","113779","0","9","48"
"","1101679","683","1613","true","1038612","344001","7","26","18811"
"","1653859","883","1873","true","508186","962048","11","45","15880"
"","2075971","1049","1979","true","1915839","512728","54","20","102174"
"","2657749","2111","1259","true","2253303","777714","4","25","1974"
"","1068413","3079","347","true","964232","511619","6","14","3604"
"","4476727","2089","2143","true","3526025","4138923","11","29","4863"
"","860021","317","2713","true","340877","403276","14","58","13361"
"","2711659","829","3271","true","1671609","1995748","7","35","1110"
"","1284781","983","1307","true","1160827","25462","1","3","1284"
"","1355467","2663","509","true","232825","251149","0","46","105"
"","3373493","2593","1301","true","1827861","606222","27","38","140048"
"","2737481","1237","2213","true","2410058","2525134","44","14","6655"
"","1023823","313","3271","true","681871","749166","15","9","1708"
"","220991","383","577","true","11917","189629","0","20","61"
"","20257","431","47","true","5408","12975","2","3","120"
"","12761","1823","7","true","1466","5309","4","1","287"
"","396959","167","2377","true","321304","3169","6","7","592"
"","870761","409","2129","true","410733","106437","2","22","3905"
"","769409","461","1669","true","488875","49928","11","89","37506"
"","2519987","1019","2473","true","357580","2376219","5","8","3842"
"","1415807","937","1511","true","1082199","1377354","10","18","3313"
"","2022593","2083","971","true","179285","368838","3","3","416"
"","7470131","3191","2341","true","3609645","634234","56","31","63358"
"","2685569","761","3529","true","699560","1899420","1","13","3885"
"","954803","1019","937","true","415409","456169","12","19","2199"
"","6932027","2711","2557","true","796600","522789","4","42","28159"
"","38173","647","59","true","5444","30106","6","3","1207"
"","1533929","3559","431","true","774718","949109","9","34","2211"
"","216331","227","953","true","48973","6524","4","23","1403"
"","2120003","659","3217","true","684876","1310267","3","18","1360"
"","887413","401","2213","true","361564","383694","11","21","24364"
"","7050821","2287","3083","true","4841881","23152","4","86","179009"
"","7056979","2039","3461","true","4830200","2033712","13","19","50186"
"","2540227","3533","719","true","1690573","1420948","21","12","11869"
"","2221277","823","2699","true","2095950","565170","17","8","310349"
"","8481349","2789","3041","true","2034169","7165929","9","7","39645"
"","5212687","2347","2221","true","188290","3977316","3","101","224398"
"","15001","2143","7","true","661","1893","16","1","1168"
"","853861","883","967","true","103030","130403","7","45","60415"
"","1146107","601","1907","true","91083","1053284","8","19","140970"
"","240619","3389","71","true","195095","153560","0","11","50"
"","6674077","2393","2789","true","264136","780101","12","88","103401"
"","145907","59","2473","true","127756","96840","8","3","1199"
"","3959881","1487","2663","true","1061099","2626910","32","6","4563"
"","2030797","2897","701","true","482063","1005710","6","20","18224"
"","3041153","1039","2927","true","2596333","139098","4","6","163584"
"","9504149","3343","2843","true","7853247","374956","12","91","4883"
"","1567231","661","2371","true","65377","594110","5","34","3516"
"","1998313","1789","1117","true","1162370","1745444","7","12","757"
"","965389","953","1013","true","710887","42834","19","11","3604"
"","595211","1381","431","true","366794","589135","59","28","7772"
"","222559","457","487","true","189418","218666","1","30","833"
"","1029557","2293","449","true","765556","485810","24","33","2452"
"","4150877","1831","2267","true","3217438","57240","43","33","14325"
"","4180559","1621","2579","true","2092279","2716397","56","9","33755"
"","2512151","1123","2237","true","1061222","1330742","68","26","17327"
"","7949831","3467","2293","true","3619753","5523136","0","146","276"
"","6105461","2617","2333","true","5578163","230927","48","27","45598"
"","2519147","1907","1321","true","202089","1124147","3","44","54352"
"","871753","1747","499","true","772812","407045","10","1","1127"
"","2447227","1093","2239","true","2192967","2207176","29","25","12149"
"","1425191","1663","857","true","1292568","772369","0","21","65"
"","1255487","491","2557","true","249078","1021292","24","10","3530"
"","1186061","3049","389","true","1146138","1072228","0","7","38"
"","6601547","2879","2293","true","393807","4309247","29","47","48136"
"","10116643","3571","2833","true","7127568","9495956","25","5","20606"
"","2861329","3331","859","true","1697762","1597832","0","26","74"
"","536573","211","2543","true","234806","161378","7","7","1140"
"","7662607","3251","2357","true","2941746","1551116","38","7","274479"
"","3554743","1789","1987","true","3364957","2069721","57","1","6299"
"","117941","59","1999","true","70993","108517","71","3","11984"
"","2621627","2969","883","true","2142226","2182844","2","45","1059"
"","4899491","1523","3217","true","2097147","3081549","3","24","1678"
"","2876197","1597","1801","true","278397","169801","6","18","1141"
"","677449","2699","251","true","75462","152268","1","16","176"
"","3322717","1583","2099","true","284522","1710805","5","65","262124"
"","5419003","1621","3343","true","1946336","3594435","21","91","588027"
"","8206031","3461","2371","true","7839151","2848196","38","34","70642"
"","102853","163","631","true","31989","2332","5","7","886"
"","9275719","2621","3539","true","128471","6519905","9","2","10755"
"","1924163","1009","1907","true","291299","675728","20","49","2099724"
"","3778","2","1889","true","931","2295","0","2","72"
"","4080949","2549","1601","true","2265371","2098867","28","54","36240"
"","8779847","2699","3253","true","2697335","5417927","1","66","1756"
"","1326509","2063","643","true","150308","458305","0","10","68"
"","2539879","1217","2087","true","2310097","700006","3","51","6663"
"","501023","281","1783","true","26119","15421","9","37","1651"
"","374327","139","2693","true","55452","17750","1","55","279"
"","913807","283","3229","true","778392","565293","6","8","890"
"","3791519","2339","1621","true","2959136","1972078","18","54","71068"
"","2438297","3221","757","true","1675800","1708351","5","26","6471"
"","159893","1259","127","true","61708","76816","4","33","551"
"","7545859","2879","2621","true","2063611","5230511","23","16","44466"
"","345623","599","577","true","282893","295010","20","14","20481"
"","996283","2671","373","true","435990","494752","2","7","143"
"","2569211","2713","947","true","1713964","1491498","16","58","116261"
"","4611589","3187","1447","true","1661414","4201453","38","71","985461"
"","2326231","1753","1327","true","2115273","1440368","9","5","2620"
"","192421","193","997","true","2875","88567","0","8","47"
"","9233647","2671","3457","true","7833269","7918741","6","2","15996"
"","2318479","3163","733","true","164162","1672913","30","12","20131"
"","5980369","2239","2671","true","95261","1210283","34","15","10424"
"","3593309","1483","2423","true","67190","1444897","1","58","1500"
