#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"2623","43","61","true","3","1526","5","24"
"6557","83","79","true","3","4978","13","32"
"817","19","43","true","3","514","6","24"
"7663","97","79","true","3","6306","6","221"
"949","13","73","true","3","729","3","280"
"493","17","29","true","3","460","6","38"
"7921","89","89","true","3","802","11","39"
"221","17","13","true","3","66","3","23"
"437","19","23","true","3","381","6","28"
"6889","83","83","true","3","1578","41","78"
"841","29","29","true","3","88","7","22"
"1037","17","61","true","3","611","5","29"
"451","11","41","true","3","411","4","24"
"3139","43","73","true","3","1607","4","29"
"1517","37","41","true","3","1395","4","32"
"7081","97","73","true","3","6498","4","30"
"1159","61","19","true","3","733","5","46"
"4087","67","61","true","3","1831","5","50"
"1829","59","31","true","3","435","5","37"
"949","73","13","true","3","729","3","18"
"5141","97","53","true","3","2038","6","36"
"451","11","41","true","3","411","4","42"
"3233","61","53","true","3","916","5","49"
"1909","23","83","true","3","300","11","36"
"2701","73","37","true","3","877","4","25"
"1411","17","83","true","3","630","6","30"
"1247","43","29","1247","3","1","7","37"
"1517","37","41","true","3","1395","4","42"
"6059","73","83","true","3","147","4","44"
"1517","41","37","true","3","1395","4","44"
"2573","83","31","true","3","621","5","40"
"4717","89","53","true","3","4362","11","57"
"527","31","17","true","3","373","5","35"
"583","53","11","true","3","386","5","26"
"1817","23","79","true","3","484","11","34"
"1343","79","17","true","3","460","6","21"
"299","23","13","true","3","131","3","38"
"871","67","13","true","3","729","3","25"
"493","29","17","true","3","460","6","56"
"6499","97","67","true","3","3978","6","21"
"689","53","13","true","3","40","3","40"
"7387","83","89","true","3","3205","11","44"
"2501","41","61","true","3","2338","4","26"
"1517","37","41","true","3","1395","4","42"
"689","13","53","true","3","40","3","60"
"3403","41","83","true","3","1641","4","27"
"407","37","11","true","3","232","5","43"
"7663","97","79","true","3","6306","6","46"
"851","37","23","true","3","519","6","21"
"2881","43","67","true","3","947","7","22"
"3599","61","59","true","3","2441","5","36"
"3127","53","59","true","3","3075","13","539"
"629","37","17","629","3","1","6","26"
"3139","73","43","true","3","1607","4","20"
"1643","53","31","true","3","280","5","28"
"3649","89","41","true","3","1641","4","23"
"2923","37","79","true","3","223","6","21"
"1679","73","23","true","3","147","4","18"
"1649","97","17","1649","3","1","6","28"
"4819","79","61","true","3","3844","5","81"
"1037","17","61","true","3","611","5","26"
"1079","83","13","true","3","729","3","25"
"671","11","61","671","3","1","5","45"
"2867","47","61","true","3","1465","5","52"
"1369","37","37","true","3","1000","6","145"
"143","11","13","true","3","14","3","27"
"3053","43","71","3053","3","1","7","22"
"4171","43","97","true","3","3008","6","23"
"253","11","23","true","3","100","5","20"
"1271","31","41","true","3","1149","4","27"
"4087","67","61","true","3","1831","5","25"
"1681","41","41","true","3","1190","4","25"
"2257","37","61","true","3","306","5","65"
"697","17","41","true","3","288","4","51"
"713","31","23","true","3","652","5","20"
"5141","53","97","true","3","2038","6","44"
"1679","23","73","true","3","147","4","25"
"3403","83","41","true","3","1641","4","40"
"611","47","13","true","3","118","3","41"
"4559","47","97","true","3","777","6","28"
"1159","19","61","true","3","733","5","36"
"3713","79","47","true","3","2450","13","63"
"1363","47","29","true","3","262","7","28"
"979","11","89","true","3","716","5","49"
"9409","97","97","true","3","389","6","21"
"451","41","11","true","3","411","4","18"
"1891","61","31","1891","3","1","5","44"
"437","23","19","true","3","381","6","21"
"9409","97","97","true","3","389","6","30"
"2279","53","43","true","3","990","7","29"
"2077","31","67","true","3","156","5","42"
"4891","73","67","true","3","3359","4","19"
"923","13","71","true","3","729","3","18"
"299","23","13","true","3","131","3","17"
"6319","71","89","true","3","5468","7","22"
"1241","17","73","true","3","220","4","34"
"8633","89","97","true","3","7567","6","39"
"1261","13","97","true","3","729","3","18"
"1261","13","97","true","3","729","3","19"
"1643","31","53","true","3","280","5","23"
"8051","83","97","true","3","3784","6","39"
"7081","97","73","true","3","6498","4","41"
"1769","29","61","true","3","123","5","22"
"1829","31","59","true","3","435","5","41"
"5251","89","59","true","3","4985","11","371"
"2059","71","29","2059","3","1","7","375"
"3127","59","53","true","3","3075","13","53"
"7031","89","79","true","3","6409","11","175"
"1159","61","19","true","3","733","5","51"
"2077","31","67","true","3","156","5","23"
"253","11","23","true","3","100","5","53"
"1081","23","47","true","3","990","11","50"
"3053","71","43","3053","3","1","7","39"
"7081","97","73","true","3","6498","4","25"
"2773","59","47","true","3","2257","23","45"
"2747","41","67","true","3","411","4","36"
"2257","37","61","true","3","306","5","49"
"793","13","61","true","3","729","3","26"
"3589","37","97","3589","3","1","6","27"
"989","23","43","true","3","216","7","38"
"703","37","19","703","3","1","6","27"
"1891","31","61","1891","3","1","5","37"
"5893","83","71","true","3","4190","7","24"
"1219","53","23","true","3","599","11","44"
"1817","79","23","true","3","484","11","50"
"803","11","73","true","3","147","4","44"
"1271","41","31","true","3","1149","4","27"
"5251","89","59","true","3","4985","11","28"
"1363","47","29","true","3","262","7","23"
"2209","47","47","true","3","518","23","46"
"6499","67","97","true","3","3978","6","36"
"1333","43","31","true","3","838","5","42"
"2627","37","71","true","3","2517","6","21"
"1067","11","97","true","3","969","5","26"
"6557","79","83","true","3","4978","13","53"
"4331","61","71","true","3","3783","5","35"
"2867","47","61","true","3","1465","5","20"
"1273","19","67","true","3","628","6","22"
"869","79","11","true","3","210","5","33"
"1219","53","23","true","3","599","11","49"
"4891","73","67","true","3","3359","4","35"
"529","23","23","true","3","139","11","35"
"2813","97","29","true","3","1359","6","28"
"1843","97","19","1843","3","1","6","114"
"323","17","19","323","3","1","6","48"
"1577","83","19","true","3","381","6","32"
"817","19","43","true","3","514","6","146"
"899","31","29","true","3","94","5","65"
"517","11","47","true","3","243","5","35"
"407","11","37","true","3","232","5","55"
"2257","61","37","true","3","306","5","41"
"1073","37","29","true","3","112","6","40"
"793","61","13","true","3","729","3","45"
"2047","89","23","2047","3","1","11","44"
"221","17","13","true","3","66","3","27"
"629","37","17","629","3","1","6","57"
"1679","23","73","true","3","147","4","19"
"1501","19","79","true","3","381","6","56"
"2773","47","59","true","3","2257","23","64"
"3569","83","43","true","3","1119","7","46"
"437","23","19","true","3","381","6","50"
"949","13","73","true","3","729","3","33"
"4307","59","73","true","3","1315","4","45"
"2479","37","67","true","3","963","6","23"
"6059","83","73","true","3","147","4","19"
"5141","97","53","true","3","2038","6","32"
"2231","97","23","true","3","680","6","122"
"4183","89","47","true","3","802","11","30"
"901","17","53","true","3","766","6","23"
"1261","97","13","true","3","729","3","161"
"4891","67","73","true","3","3359","4","84"
"737","67","11","true","3","89","5","46"
"1769","29","61","true","3","123","5","161"
"3403","83","41","true","3","1641","4","40"
"2047","23","89","2047","3","1","11","402"
"3139","43","73","true","3","1607","4","167"
"1591","43","37","true","3","815","6","164"
"3713","47","79","true","3","2450","13","178"
"289","17","17","true","3","137","6","158"
"5183","71","73","true","3","3870","4","161"
"3551","53","67","true","3","1341","11","35"
"3599","59","61","true","3","2441","5","28"
"1037","17","61","true","3","611","5","166"
"221","17","13","true","3","66","3","156"
"1357","23","59","true","3","737","11","101"
"923","71","13","true","3","729","3","170"
"1843","19","97","1843","3","1","6","168"
"403","31","13","true","3","326","3","188"
"3397","79","43","true","3","2753","7","35"
"3127","53","59","true","3","3075","13","492"
"817","43","19","true","3","514","6","63"
"6499","97","67","true","3","3978","6","37"
"2047","23","89","2047","3","1","11","45"
"2491","53","47","true","3","2121","13","54"
"2231","97","23","true","3","680","6","38"
"1691","19","89","true","3","1426","6","30"
"3337","71","47","true","3","356","7","22"
"1927","47","41","true","3","1272","4","166"
"803","11","73","true","3","147","4","983"
"4087","67","61","true","3","1831","5","26"
"1357","59","23","true","3","737","11","45"
"2021","43","47","true","3","732","7","116"
"8051","97","83","true","3","3784","6","24"
"4559","47","97","true","3","777","6","21"
"3139","43","73","true","3","1607","4","26"
"1241","17","73","true","3","220","4","26"
"949","73","13","true","3","729","3","17"
"731","17","43","true","3","256","6","296"
"781","11","71","true","3","375","5","162"
"377","29","13","true","3","352","3","155"
"1769","29","61","true","3","123","5","158"
"2231","97","23","true","3","680","6","158"
"703","37","19","703","3","1","6","156"
"1139","17","67","true","3","494","6","161"
"767","59","13","true","3","729","3","219"
"323","17","19","323","3","1","6","159"
"1517","37","41","true","3","1395","4","334"
"779","41","19","true","3","83","4","57"
"3149","67","47","true","3","2212","11","47"
"407","37","11","true","3","232","5","42"
"6497","73","89","true","3","2264","4","47"
"1159","19","61","true","3","733","5","21"
"3599","59","61","true","3","2441","5","36"
"1769","29","61","true","3","123","5","34"
"3589","37","97","3589","3","1","6","37"
"2537","59","43","true","3","517","7","53"
"6241","79","79","true","3","3319","13","35"
"4189","59","71","true","3","3054","7","30"
"3599","59","61","true","3","2441","5","32"
"5041","71","71","true","3","2273","7","23"
"713","23","31","true","3","652","5","43"
"793","61","13","true","3","729","3","29"
"2881","43","67","true","3","947","7","37"
"1189","29","41","true","3","575","4","18"
"6887","97","71","true","3","6209","6","21"
"3149","47","67","true","3","2212","11","35"
"1541","23","67","1541","3","1","11","35"
"1079","83","13","true","3","729","3","26"
"529","23","23","true","3","139","11","33"
"451","41","11","true","3","411","4","40"
"5141","53","97","true","3","2038","6","21"
"1219","23","53","true","3","599","11","34"
"1541","67","23","1541","3","1","11","34"
"689","13","53","true","3","40","3","41"
"9409","97","97","true","3","389","6","26"
"3827","89","43","true","3","1463","7","78"
"6499","67","97","true","3","3978","6","29"
"481","37","13","true","3","248","3","41"
"5293","67","79","true","3","1274","11","52"
"1247","43","29","1247","3","1","7","29"
"6497","73","89","true","3","2264","4","49"
"1207","17","71","true","3","103","6","48"
"713","23","31","true","3","652","5","48"
"1577","19","83","true","3","381","6","40"
"1891","61","31","1891","3","1","5","48"
"3763","71","53","true","3","3693","7","49"
"841","29","29","true","3","88","7","68"
"473","43","11","true","3","408","5","35"
"473","43","11","true","3","408","5","57"
"5917","61","97","true","3","1648","5","44"
"1147","31","37","true","3","528","5","49"
"2291","79","29","true","3","146","7","34"
"551","29","19","true","3","286","6","39"
"1513","17","89","true","3","358","6","31"
"1829","31","59","true","3","435","5","21"
"2047","23","89","2047","3","1","11","27"
"1207","71","17","true","3","103","6","34"
"2581","89","29","true","3","929","7","24"
"4087","61","67","true","3","1831","5","46"
"1159","61","19","true","3","733","5","42"
"473","43","11","true","3","408","5","25"
"4171","43","97","true","3","3008","6","37"
"5723","97","59","true","3","4560","6","36"
"4399","83","53","true","3","1326","13","46"
"1739","37","47","true","3","260","6","25"
"7663","97","79","true","3","6306","6","21"
"901","17","53","true","3","766","6","47"
"3007","31","97","true","3","1551","5","19"
"319","29","11","true","3","210","5","35"
"2047","89","23","2047","3","1","11","27"
"4187","53","79","4187","3","1","13","53"
"4717","89","53","true","3","4362","11","29"
"1207","71","17","true","3","103","6","33"
"781","71","11","true","3","375","5","41"
"1333","31","43","true","3","838","5","27"
"1081","23","47","true","3","990","11","57"
"6889","83","83","true","3","1578","41","105"
"533","13","41","true","3","196","3","44"
"2231","97","23","true","3","680","6","36"
"8051","97","83","true","3","3784","6","36"
"713","23","31","true","3","652","5","19"
"2701","73","37","true","3","877","4","40"
"2183","59","37","true","3","371","6","49"
"4331","61","71","true","3","3783","5","25"
"1247","29","43","1247","3","1","7","28"
"1147","31","37","true","3","528","5","34"
"899","31","29","true","3","94","5","27"
"221","13","17","true","3","66","3","23"
"533","41","13","true","3","196","3","17"
"689","13","53","true","3","40","3","32"
"2077","67","31","true","3","156","5","35"
"3233","53","61","true","3","916","5","30"
"1271","41","31","true","3","1149","4","53"
"1081","47","23","true","3","990","11","902"
"3649","41","89","true","3","1641","4","245"
"2573","83","31","true","3","621","5","28"
"1081","47","23","true","3","990","11","28"
"391","23","17","true","3","358","6","21"
"2183","37","59","true","3","371","6","51"
"4891","73","67","true","3","3359","4","34"
"2231","97","23","true","3","680","6","37"
"4183","89","47","true","3","802","11","49"
"5063","61","83","true","3","123","5","20"
"649","11","59","true","3","199","5","48"
"869","79","11","true","3","210","5","31"
"1649","97","17","1649","3","1","6","20"
"1633","71","23","true","3","285","7","41"
"1541","67","23","1541","3","1","11","35"
